2020-04-28 13:04:244 INFO  BrowserSelector :23 - Launching Chrome Browser
2020-04-28 17:04:143 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 17:04:67 INFO  RegistrationPage :120 - enter emailabc@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //input[@id='Email']]
2020-04-28 17:04:378 INFO  RegistrationPage :132 - enter comapny namePrimeto company field[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //input[@id='Company']]
2020-04-28 17:04:654 INFO  RegistrationPage :144 - enter passwordabc123to field[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //input[@id='Password']]
2020-04-28 17:04:938 INFO  RegistrationPage :150 - enter confirm passwrodabc123to the field[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 17:04:294 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //input[@id='register-button']]
2020-04-28 17:04:730 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (92d54d92f5250bebf01c63b9b0de630b)] -> xpath: //span[@class='field-validation-error']]
2020-04-28 17:04:749 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:814 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 17:04:110 INFO  RegistrationPage :95 - enter lastnameSto the field[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //input[@id='LastName']]
2020-04-28 17:04:530 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 17:04:894 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 17:04:214 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 17:04:754 INFO  RegistrationPage :120 - enter emaildef@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //input[@id='Email']]
2020-04-28 17:04:10 INFO  RegistrationPage :132 - enter comapny nameTestingto company field[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //input[@id='Company']]
2020-04-28 17:04:234 INFO  RegistrationPage :144 - enter passworddef123to field[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //input[@id='Password']]
2020-04-28 17:04:589 INFO  RegistrationPage :150 - enter confirm passwroddef123to the field[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 17:04:841 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //input[@id='register-button']]
2020-04-28 17:04:37 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (0fbc6a8b015627453b48d2b25433845a)] -> xpath: //span[@class='field-validation-error']]
2020-04-28 17:04:992 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:650 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 17:04:978 INFO  RegistrationPage :95 - enter lastnameSSto the field[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //input[@id='LastName']]
2020-04-28 17:04:306 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 17:04:754 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 17:04:666 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 17:04:178 INFO  RegistrationPage :120 - enter emailghi@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //input[@id='Email']]
2020-04-28 17:04:586 INFO  RegistrationPage :132 - enter comapny nameSquare1to company field[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //input[@id='Company']]
2020-04-28 17:04:897 INFO  RegistrationPage :144 - enter passwordghi123to field[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //input[@id='Password']]
2020-04-28 17:04:189 INFO  RegistrationPage :150 - enter confirm passwrodghi123to the field[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 17:04:469 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //input[@id='register-button']]
2020-04-28 17:04:725 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (5be3e9d33e2a1af20bcd6b4e7afe2da4)] -> xpath: //span[@class='field-validation-error']]
2020-04-28 17:04:165 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-28 17:04:869 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-28 17:04:16 INFO  RegistrationPage :95 - enter lastnameOneto the field[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //input[@id='LastName']]
2020-04-28 17:04:286 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-28 17:04:520 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-28 17:04:762 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-28 17:04:22 INFO  RegistrationPage :120 - enter emailjkl@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //input[@id='Email']]
2020-04-28 17:04:314 INFO  RegistrationPage :132 - enter comapny nameInterior Collectionto company field[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //input[@id='Company']]
2020-04-28 17:04:515 INFO  RegistrationPage :144 - enter passwordjkl123to field[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //input[@id='Password']]
2020-04-28 17:04:746 INFO  RegistrationPage :150 - enter confirm passwrodjkl123to the field[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-28 17:04:937 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //input[@id='register-button']]
2020-04-28 17:04:119 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (575470bec4640bde6961e6e16fad2a09)] -> xpath: //span[@class='field-validation-error']]
2020-04-29 18:04:150 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:637 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (d09d9a66e616e56551abd90bc5eb550a)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 18:04:772 INFO  BooksPage :41 - verify books msg[[ChromeDriver: chrome on WINDOWS (d09d9a66e616e56551abd90bc5eb550a)] -> xpath: //h1[contains(text(),'Books')]]
2020-04-29 18:04:589 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:330 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (e4e02c404f7b3fb6e246e8b40aae5700)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 18:04:332 INFO  BooksPage :49 - select product order [[ChromeDriver: chrome on WINDOWS (e4e02c404f7b3fb6e246e8b40aae5700)] -> xpath: //select[@id='products-orderby']]
2020-04-29 18:04:932 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:304 INFO  HomePage :52 - clicking on books link [[ChromeDriver: chrome on WINDOWS (56ff55b83a37ffd3d0ad920b4e265ba3)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Books')]]
2020-04-29 18:04:432 INFO  BooksPage :56 - select product price order [[ChromeDriver: chrome on WINDOWS (56ff55b83a37ffd3d0ad920b4e265ba3)] -> xpath: //select[@id='products-orderby']]
2020-04-29 18:04:818 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:452 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (38ed75f0df31c5d6b197a7babe585c24)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-29 18:04:582 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (38ed75f0df31c5d6b197a7babe585c24)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-29 18:04:805 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:196 INFO  HomePage :47 - clicking on computer link[[ChromeDriver: chrome on WINDOWS (69587ab042f884932030c938b6d552e1)] -> xpath: //ul[@class='top-menu notmobile']//a[contains(text(),'Computers')]]
2020-04-29 18:04:314 INFO  ComputerPage :29 - verify textComputersis displayed on computer page[[ChromeDriver: chrome on WINDOWS (69587ab042f884932030c938b6d552e1)] -> xpath: //h1[contains(text(),'Computers')]]
2020-04-29 18:04:255 INFO  ComputerPage :34 - click on desktop btnProxy element for: DefaultElementLocator 'By.xpath: //li[@class='inactive']//a[@href='/desktops']'
2020-04-29 18:04:383 INFO  DesktopPage :24 - click on build your own compProxy element for: DefaultElementLocator 'By.xpath: //a[contains(text(),'Build your own computer')]'
2020-04-29 18:04:560 INFO  BuildYourOwnComputerPage :31 - click on 400gb hdd[[ChromeDriver: chrome on WINDOWS (69587ab042f884932030c938b6d552e1)] -> id: product_attribute_3_7]
2020-04-29 18:04:704 INFO  BuildYourOwnComputerPage :37 - click on add to cart[[ChromeDriver: chrome on WINDOWS (69587ab042f884932030c938b6d552e1)] -> id: add-to-cart-button-1]
2020-04-29 18:04:137 INFO  BuildYourOwnComputerPage :43 - verify textThe product has been added to your is displayed [[ChromeDriver: chrome on WINDOWS (69587ab042f884932030c938b6d552e1)] -> xpath: //p[@class='content']]
2020-04-29 18:04:119 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:887 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (9147903960c334b394764569deffda9c)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:980 INFO  LoginPage :52 - verify Welcome TextWelcome, Please Sign In!displayed msg [[ChromeDriver: chrome on WINDOWS (9147903960c334b394764569deffda9c)] -> xpath: //h1[contains(text(),'Welcome, Please Sign In!')]]
2020-04-29 18:04:03 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:489 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (d86164dd10df4a923f1749e6c0b3ce66)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:730 INFO  LoginPage :37 - Enter email:ram444@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (d86164dd10df4a923f1749e6c0b3ce66)] -> css selector: input#Email]
2020-04-29 18:04:937 INFO  LoginPage :42 - Enter Passwrodlondon4 to password field [[ChromeDriver: chrome on WINDOWS (d86164dd10df4a923f1749e6c0b3ce66)] -> css selector: input.password]
2020-04-29 18:04:88 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (d86164dd10df4a923f1749e6c0b3ce66)] -> css selector: input.button-1.login-button]
2020-04-29 18:04:646 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:698 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (60677ebbf88a1dd4fcbaf1cb03edf38d)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:70 INFO  LoginPage :37 - Enter email:ram444@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (60677ebbf88a1dd4fcbaf1cb03edf38d)] -> css selector: input#Email]
2020-04-29 18:04:285 INFO  LoginPage :42 - Enter Passwrodlondon4 to password field [[ChromeDriver: chrome on WINDOWS (60677ebbf88a1dd4fcbaf1cb03edf38d)] -> css selector: input.password]
2020-04-29 18:04:647 INFO  LoginPage :47 - click on Login Submit BtnProxy element for: DefaultElementLocator 'By.cssSelector: input.button-1.login-button'
2020-04-29 18:04:756 INFO  AccountPage :24 - Verify text: My account is displayed on the Account Page [[ChromeDriver: chrome on WINDOWS (60677ebbf88a1dd4fcbaf1cb03edf38d)] -> css selector: a.ico-account]
2020-04-29 18:04:851 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:929 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (dfc86b6ce8142a7a185dbf71adbc2a90)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:252 INFO  LoginPage :37 - Enter email:ram555@yahoo.com to email filed [[ChromeDriver: chrome on WINDOWS (dfc86b6ce8142a7a185dbf71adbc2a90)] -> css selector: input#Email]
2020-04-29 18:04:506 INFO  LoginPage :42 - Enter Passwrodlondon5 to password field [[ChromeDriver: chrome on WINDOWS (dfc86b6ce8142a7a185dbf71adbc2a90)] -> css selector: input.password]
2020-04-29 18:04:671 INFO  LoginPage :47 - click on Login Submit BtnProxy element for: DefaultElementLocator 'By.cssSelector: input.button-1.login-button'
2020-04-29 18:04:764 INFO  AccountPage :24 - Verify text: My account is displayed on the Account Page [[ChromeDriver: chrome on WINDOWS (dfc86b6ce8142a7a185dbf71adbc2a90)] -> css selector: a.ico-account]
2020-04-29 18:04:729 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:567 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (4141423e72cda47130bae9c97caa289b)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:832 INFO  LoginPage :37 - Enter email:xyz13@gmail.com to email filed [[ChromeDriver: chrome on WINDOWS (4141423e72cda47130bae9c97caa289b)] -> css selector: input#Email]
2020-04-29 18:04:45 INFO  LoginPage :42 - Enter Passwrodabc123 to password field [[ChromeDriver: chrome on WINDOWS (4141423e72cda47130bae9c97caa289b)] -> css selector: input.password]
2020-04-29 18:04:211 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (4141423e72cda47130bae9c97caa289b)] -> css selector: input.button-1.login-button]
2020-04-29 18:04:47 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:530 INFO  HomePage :37 - clicking on login link[[ChromeDriver: chrome on WINDOWS (ae60d18338f8c103a31e6700bc6e6bfd)] -> xpath: //a[@class='ico-login']]
2020-04-29 18:04:691 INFO  LoginPage :37 - Enter email:xyz1@gmail.com to email filed [[ChromeDriver: chrome on WINDOWS (ae60d18338f8c103a31e6700bc6e6bfd)] -> css selector: input#Email]
2020-04-29 18:04:920 INFO  LoginPage :42 - Enter Passwrodabc1234 to password field [[ChromeDriver: chrome on WINDOWS (ae60d18338f8c103a31e6700bc6e6bfd)] -> css selector: input.password]
2020-04-29 18:04:89 INFO  LoginPage :47 - click on Login Submit Btn[[ChromeDriver: chrome on WINDOWS (ae60d18338f8c103a31e6700bc6e6bfd)] -> css selector: input.button-1.login-button]
2020-04-29 18:04:735 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:274 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-29 18:04:549 INFO  RegistrationPage :95 - enter lastnameShahto the field[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //input[@id='LastName']]
2020-04-29 18:04:800 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-29 18:04:981 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-29 18:04:221 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-29 18:04:502 INFO  RegistrationPage :120 - enter emailydhisthir@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //input[@id='Email']]
2020-04-29 18:04:738 INFO  RegistrationPage :132 - enter comapny nameAgnito company field[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //input[@id='Company']]
2020-04-29 18:04:973 INFO  RegistrationPage :144 - enter passwordtanato field[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //input[@id='Password']]
2020-04-29 18:04:174 INFO  RegistrationPage :150 - enter confirm passwrodtanato the field[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-29 18:04:392 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //input[@id='register-button']]
2020-04-29 18:04:633 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (810a982e46816cdf1d6c9d675ff630bb)] -> xpath: //span[@class='field-validation-error']]
2020-04-29 18:04:843 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:867 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-29 18:04:136 INFO  RegistrationPage :95 - enter lastnameShethto the field[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //input[@id='LastName']]
2020-04-29 18:04:389 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-29 18:04:667 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-29 18:04:899 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-29 18:04:150 INFO  RegistrationPage :120 - enter emailbhim@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //input[@id='Email']]
2020-04-29 18:04:333 INFO  RegistrationPage :132 - enter comapny nameVayuto company field[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //input[@id='Company']]
2020-04-29 18:04:523 INFO  RegistrationPage :144 - enter passwordtimbito field[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //input[@id='Password']]
2020-04-29 18:04:740 INFO  RegistrationPage :150 - enter confirm passwrodtimbito the field[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-29 18:04:927 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //input[@id='register-button']]
2020-04-29 18:04:93 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (809f543298d97538600d5313f6b254db)] -> xpath: //span[@class='field-validation-error']]
2020-04-29 18:04:994 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:712 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-29 18:04:866 INFO  RegistrationPage :95 - enter lastnameShuklato the field[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //input[@id='LastName']]
2020-04-29 18:04:136 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-29 18:04:337 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-29 18:04:564 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-29 18:04:901 INFO  RegistrationPage :120 - enter emailarjun@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //input[@id='Email']]
2020-04-29 18:04:77 INFO  RegistrationPage :132 - enter comapny namejalto company field[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //input[@id='Company']]
2020-04-29 18:04:262 INFO  RegistrationPage :144 - enter passwordbajudto field[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //input[@id='Password']]
2020-04-29 18:04:434 INFO  RegistrationPage :150 - enter confirm passwrodbajudto the field[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-29 18:04:630 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //input[@id='register-button']]
2020-04-29 18:04:808 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (b204aaef96e5da9104ffa58666a5db78)] -> xpath: //span[@class='field-validation-error']]
2020-04-29 18:04:830 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:30 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-29 18:04:158 INFO  RegistrationPage :95 - enter lastnameSharmato the field[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //input[@id='LastName']]
2020-04-29 18:04:394 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-29 18:04:587 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-29 18:04:822 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-29 18:04:89 INFO  RegistrationPage :120 - enter emailnakul@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //input[@id='Email']]
2020-04-29 18:04:248 INFO  RegistrationPage :132 - enter comapny nameAkashto company field[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //input[@id='Company']]
2020-04-29 18:04:422 INFO  RegistrationPage :144 - enter passwordvartejto field[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //input[@id='Password']]
2020-04-29 18:04:612 INFO  RegistrationPage :150 - enter confirm passwrodvartejto the field[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //input[@id='ConfirmPassword']]
2020-04-29 18:04:798 INFO  RegistrationPage :156 - click on register[[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //input[@id='register-button']]
2020-04-29 18:04:970 INFO  RegistrationPage :162 - Verify text: First name is required. when * marked mandatory fields are left empty [[ChromeDriver: chrome on WINDOWS (9e8ae9c9534fc44536b7e6fec21e340d)] -> xpath: //span[@class='field-validation-error']]
2020-04-29 18:04:973 INFO  BrowserSelector :24 - Launching Chrome Browser
2020-04-29 18:04:930 INFO  HomePage :42 - cliking on registration link[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //div[@class='header-links-wrapper']//a[contains(text(),'Register')]]
2020-04-29 18:04:74 INFO  RegistrationPage :95 - enter lastnameSuchakto the field[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //input[@id='LastName']]
2020-04-29 18:04:321 INFO  RegistrationPage :101 - select day[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //select[@name='DateOfBirthDay']]
2020-04-29 18:04:529 INFO  RegistrationPage :107 - select month[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //select[@name='DateOfBirthMonth']]
2020-04-29 18:04:747 INFO  RegistrationPage :113 - selecct year[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //select[@name='DateOfBirthYear']]
2020-04-29 18:04:998 INFO  RegistrationPage :120 - enter emailsahdev@gmail.comto email filed[[ChromeDriver: chrome on WINDOWS (186ec50d4b5cd28ac88bddc1ab9bf53f)] -> xpath: //input[@id='Email']]
